site,date,value
1,2015-01-01,0.005741656066109517
1,2015-01-02,0.005749384469988535
1,2015-01-03,0.005757185807706601
1,2015-01-04,0.0057647541610362455
1,2015-01-05,0.005771277500319422
1,2015-01-06,0.005776728543247062
1,2015-01-07,0.00578033665507336
1,2015-01-08,0.005781066170228575
1,2015-01-09,0.005780232757552546
1,2015-01-10,0.005778316854367438
1,2015-01-11,0.005775741470410743
1,2015-01-12,0.005772800788786359
1,2015-01-13,0.005770275600896745
1,2015-01-14,0.005767682611308235
1,2015-01-15,0.005764240886846343
1,2015-01-16,0.005760223085731416
1,2015-01-17,0.00575655136200055
1,2015-01-18,0.00575378309512224
1,2015-01-19,0.005751345480266452
1,2015-01-20,0.005749313015688592
1,2015-01-21,0.0057462409894612695
1,2015-01-22,0.005740171593203395
1,2015-01-23,0.005732673061645859
1,2015-01-24,0.005724515663501429
1,2015-01-25,0.005716838180335225
1,2015-01-26,0.005710366884281321
1,2015-01-27,0.005705775384232404
1,2015-01-28,0.005702807978346464
1,2015-01-29,0.0057006587431835225
1,2015-01-30,0.005699356021157274
1,2015-01-31,0.00569909536803
1,2015-02-01,0.005699616345099839
1,2015-02-02,0.005700766441202969
1,2015-02-03,0.005702951967545568
1,2015-02-04,0.00570732445012403
1,2015-02-05,0.005715669450786145
1,2015-02-06,0.005730171780350543
1,2015-02-07,0.005750560394721327
1,2015-02-08,0.005773957338183694
1,2015-02-09,0.005800196248428876
1,2015-02-10,0.005826839957359121
1,2015-02-11,0.005848398220310124
1,2015-02-12,0.005864359875338479
1,2015-02-13,0.005876568517954417
1,2015-02-14,0.005885414772878882
1,2015-02-15,0.005890443373099264
1,2015-02-16,0.005889740360745877
1,2015-02-17,0.0058824234175510175
1,2015-02-18,0.005863364282556971
1,2015-02-19,0.005830753915678721
1,2015-02-20,0.005793163582030783
1,2015-02-21,0.0057581251556823075
1,2015-02-22,0.005731656579528832
1,2015-02-23,0.0057154217889266
1,2015-02-24,0.005709055451445188
1,2015-02-25,0.005709203836711887
